Gene_set,Group,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,,ceramide catabolic process (GO:0046514),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,NEU4;ASAH2B;ASAH2;GBA3
GO_Biological_Process_2021,,glutamine family amino acid catabolic process (GO:0009065),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,DAO;DDAH1;NOS3;GAD1
GO_Biological_Process_2021,,male meiosis I (GO:0007141),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,DNMT3L;DDX4;TDRD9;SLC25A31
GO_Biological_Process_2021,,negative regulation of lyase activity (GO:0051350),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,GRM3;ADGRV1;EDNRB;DRD2
GO_Biological_Process_2021,,negative regulation of macrophage activation (GO:0043031),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,LRFN5;TAFA3;BPI;CX3CL1
GO_Biological_Process_2021,,negative regulation of transcription regulatory region DNA binding (GO:2000678),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,MSX2;HEY1;HEY2;GATA1
GO_Biological_Process_2021,,neutrophil activation (GO:0042119),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,CXCL6;CXCL8;PRG3;DNASE1L3
GO_Biological_Process_2021,,nitric oxide metabolic process (GO:0046209),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,MTARC2;CPS1;NOS3;CYP1B1
GO_Biological_Process_2021,,oligodendrocyte development (GO:0014003),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,MYRF;TPPP;ZNF488;HES5
GO_Biological_Process_2021,,positive regulation of small molecule metabolic process (GO:0062013),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,IRS1;ADIPOQ;PPARG;CES1
GO_Biological_Process_2021,,positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,DCSTAMP;ADGRB1;SCGB3A1;CAMK1
GO_Biological_Process_2021,,regulation of amyloid-beta clearance (GO:1900221),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,LRP1;IFNG;APOE;TNF
GO_Biological_Process_2021,,regulation of chromatin silencing (GO:0031935),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,H1-8;H1-1;H1-0;H1-3
GO_Biological_Process_2021,,regulation of interleukin-13 production (GO:0032656),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,IFNL1;LEF1;IFNA2;LILRA5
GO_Biological_Process_2021,,regulation of oxidative phosphorylation (GO:0002082),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,MLXIPL;ACTN3;NUPR1;COX7A1
GO_Biological_Process_2021,,serine family amino acid metabolic process (GO:0009069),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,DAO;GLYAT;CDO1;THNSL2
GO_Biological_Process_2021,,sphingolipid catabolic process (GO:0030149),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,ASAH2B;ASAH2;ENPP2;SMPDL3A
GO_Biological_Process_2021,,sympathetic nervous system development (GO:0048485),04岿 16老,0.401864691,0.826173517,0,0,1.333667,1.215823966,NTRK1;NRP2;GDNF;SEMA3A
GO_Biological_Process_2021,,cellular response to decreased oxygen levels (GO:0036294),15/69,0.405346855,0.827717317,0,0,1.111529346,1.003724501,EGLN3;PTGIS;GATA6;TWIST1;MT3;AQP1;SLC8A3;SFRP1;TERT;LMNA;HMOX1;ADAM8;SCN2A;CPEB2;NKX3-1
GO_Biological_Process_2021,,positive regulation of Notch signaling pathway (GO:0045747),10/45,0.412009847,0.827717317,0,0,1.143215181,1.01369808,YAP1;ROBO2;ENHO;NOS3;GATA5;CCN3;NOD2;DLL1;TP63;ROBO1
GO_Biological_Process_2021,,positive regulation of response to biotic stimulus (GO:0002833),10/45,0.412009847,0.827717317,0,0,1.143215181,1.01369808,NLRP10;IFNB1;ACOD1;TRIM15;ADAM8;USP17L2;SCIMP;SASH1;OASL;EREG
GO_Biological_Process_2021,,zymogen activation (GO:0031638),10/45,0.412009847,0.827717317,0,0,1.143215181,1.01369808,FGB;KLK1;PERP;CD5L;FGG;F11;KLK2;PRSS3;PRSS12;HGFAC
GO_Biological_Process_2021,,beta-catenin destruction complex disassembly (GO:1904886),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,FZD2;WNT3A;CAV1;WNT8A;LRP6
GO_Biological_Process_2021,,negative regulation of protein localization to cell periphery (GO:1904376),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,MRAP;LRRC15;PID1;GBP1;MRAP2
GO_Biological_Process_2021,,negative regulation of response to wounding (GO:1903035),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,PTPRS;CLDN3;RTN4RL1;ALOX5;SERPINE1
GO_Biological_Process_2021,,negative regulation of small GTPase mediated signal transduction (GO:0051058),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,SPRY4;DAB2IP;SPRY1;SLIT2;FBP1
GO_Biological_Process_2021,,positive regulation of phosphatase activity (GO:0010922),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,PDGFRB;BMP2;IFNG;ITGA1;CHP2
GO_Biological_Process_2021,,positive regulation of smoothened signaling pathway (GO:0045880),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,SFRP1;SHH;EVC;DCDC2;GLI1
GO_Biological_Process_2021,,regulation of anoikis (GO:2000209),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,CEACAM6;CAV1;CEACAM5;PDK4;PTK2
GO_Biological_Process_2021,,regulation of lipoprotein lipase activity (GO:0051004),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,APOC2;APOC1;ANGPTL8;APOA5;GPIHBP1
GO_Biological_Process_2021,,response to glucagon (GO:0033762),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,CYSLTR2;GCGR;PRKACG;ADCY1;ADCY5
GO_Biological_Process_2021,,zinc ion transport (GO:0006829),05岿 21老,0.413990513,0.827717317,0,0,1.250312891,1.102666219,SLC30A2;SLC30A4;SLC30A10;SLC39A2;MT3
GO_Biological_Process_2021,,phosphate-containing compound metabolic process (GO:0006796),44/212,0.418353616,0.827717317,0,0,1.048148683,0.913386354,ALK;PLA2G3;TPTE;PLA2G5;DUSP15;NUDT11;NUDT10;HK3;INPP5J;ACP4;ENPP1;TNFAIP8L3;PLCG1;ENPP3;SLC17A2;IP6K3;PLA2G2F;MIOX;EPHA7;PLA2G4F;PLA2G2D;PLA2G4D;PLA2G4E;PLA2G2C;EPHX2;GFPT2;DUSP8;ALOX15B;THNSL2;G6PC1;GCK;PTPRD;CYP2W1;PTPRB;PLCB4;ALPP;HKDC1;ITPKA;PLBD1;ALPL;PLCH1;ALPG;PLPP2;FBP1
GO_Biological_Process_2021,,pyruvate metabolic process (GO:0006090),12/55,0.420199028,0.827717317,0,0,1.116628957,0.968147236,LDHC;HK3;NR4A3;PKLR;HKDC1;PGAM2;GAPDHS;HOGA1;PCK1;ENO4;GCK;LDHAL6B
GO_Biological_Process_2021,,positive regulation of stress-activated MAPK cascade (GO:0032874),21/99,0.420577984,0.827717317,0,0,1.077329054,0.933102016,APP;NCF1;IL26;FLT4;SEMA3A;DAB2IP;WNT7A;NOD2;GDF6;DUSP15;MMP8;SCIMP;SH3RF2;BMP2;LEP;CCR7;CCN2;RELL2;CCL19;XDH;SASH1
GO_Biological_Process_2021,,endothelial cell development (GO:0001885),06岿 26老,0.422512403,0.827717317,0,0,1.200300451,1.034102622,PPP1R16B;SOX18;TNMD;STC1;EZR;MET
GO_Biological_Process_2021,,meiosis I (GO:0007127),06岿 26老,0.422512403,0.827717317,0,0,1.200300451,1.034102622,DNMT3L;DDX4;TDRD9;MEIOB;SLC25A31;MEIKIN
GO_Biological_Process_2021,,negative regulation of receptor-mediated endocytosis (GO:0048261),06岿 26老,0.422512403,0.827717317,0,0,1.200300451,1.034102622,APP;ITGB3;APOC2;ADIPOQ;APOC1;PCSK9
GO_Biological_Process_2021,,negative regulation of transposition (GO:0010529),06岿 26老,0.422512403,0.827717317,0,0,1.200300451,1.034102622,PIWIL2;DDX4;TDRD9;AICDA;APOBEC3A;TEX19
GO_Biological_Process_2021,,regulation of potassium ion transmembrane transporter activity (GO:1901016),06岿 26老,0.422512403,0.827717317,0,0,1.200300451,1.034102622,KCNG1;KCNE1;NETO1;ACTN2;ANK2;ATP1B2
GO_Biological_Process_2021,,acylglycerol acyl-chain remodeling (GO:0036155),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,DGAT2;AWAT2
GO_Biological_Process_2021,,adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,GNG2;DRD5
GO_Biological_Process_2021,,aldehyde biosynthetic process (GO:0046184),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CYP11B1;CACNA1H
GO_Biological_Process_2021,,aldehyde catabolic process (GO:0046185),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,HOGA1;AGXT
GO_Biological_Process_2021,,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,AZGP1;HLA-G
GO_Biological_Process_2021,,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)",02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,AZGP1;HLA-G
GO_Biological_Process_2021,,arginine catabolic process (GO:0006527),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,DDAH1;NOS3
GO_Biological_Process_2021,,axon ensheathment in central nervous system (GO:0032291),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,MYRF;HES5
GO_Biological_Process_2021,,calcium ion export (GO:1901660),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ATP2B3;SLC8A2
GO_Biological_Process_2021,,cardiolipin acyl-chain remodeling (GO:0035965),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,THEM5;PLA2G5
GO_Biological_Process_2021,,catecholamine catabolic process (GO:0042424),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,MOXD1;MAOB
GO_Biological_Process_2021,,cellular cation homeostasis (GO:0030003),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CLDN16;MT3
GO_Biological_Process_2021,,cellular response to caffeine (GO:0071313),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,RYR1;RYR2
GO_Biological_Process_2021,,cellular response to prostaglandin E stimulus (GO:0071380),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SFRP1;GNG2
GO_Biological_Process_2021,,delamination (GO:0060232),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CDSN;TRPV4
GO_Biological_Process_2021,,dendrite arborization (GO:0140059),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SEMA3A;ZNF365
GO_Biological_Process_2021,,detection of stimulus involved in sensory perception of pain (GO:0062149),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ANO1;KCNA1
GO_Biological_Process_2021,,excitatory chemical synaptic transmission (GO:0098976),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,PDLIM4;GRIN1
GO_Biological_Process_2021,,gas homeostasis (GO:0033483),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ALAS2;CAV1
GO_Biological_Process_2021,,gland morphogenesis (GO:0022612),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,EZR;FGFR2
GO_Biological_Process_2021,,glomerular epithelial cell development (GO:0072310),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NPHS1;FOXJ1
GO_Biological_Process_2021,,glomerular visceral epithelial cell development (GO:0072015),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NPHS1;NPHS2
GO_Biological_Process_2021,,hemostasis (GO:0007599),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,P2RY12;VWF
GO_Biological_Process_2021,,hyperosmotic response (GO:0006972),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,EPO;AQP1
GO_Biological_Process_2021,,intermembrane lipid transfer (GO:0120009),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,GLTPD2;TTPA
GO_Biological_Process_2021,,iron coordination entity transport (GO:1901678),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SLC22A17;LTF
GO_Biological_Process_2021,,iron import into cell (GO:0033212),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NOX5;LTF
GO_Biological_Process_2021,,keratinocyte proliferation (GO:0043616),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,FERMT1;EREG
GO_Biological_Process_2021,,L-alanine transport (GO:0015808),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SLC36A3;SLC38A3
GO_Biological_Process_2021,,L-methionine salvage (GO:0071267),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,BHMT;BHMT2
GO_Biological_Process_2021,,lipid hydroxylation (GO:0002933),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CYP4A22;CYP1A1
GO_Biological_Process_2021,,long-term synaptic depression (GO:0060292),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SLC24A2;SHANK2
GO_Biological_Process_2021,,lymphoid progenitor cell differentiation (GO:0002320),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,BMP4;SHH
GO_Biological_Process_2021,,marginal zone B cell differentiation (GO:0002315),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,LFNG;DLL1
GO_Biological_Process_2021,,membrane biogenesis (GO:0044091),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,TLCD2;ANK3
GO_Biological_Process_2021,,miRNA catabolic process (GO:0010587),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,LIN28B;LIN28A
GO_Biological_Process_2021,,monoacylglycerol biosynthetic process (GO:0006640),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,DGAT2;AWAT2
GO_Biological_Process_2021,,negative regulation of axon regeneration (GO:0048681),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,PTPRS;RTN4RL1
GO_Biological_Process_2021,,negative regulation of cytoplasmic translation (GO:2000766),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CPEB2;RBM24
GO_Biological_Process_2021,,negative regulation of dendritic spine development (GO:0061000),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NLGN1;PTPRS
GO_Biological_Process_2021,,negative regulation of intracellular transport (GO:0032387),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,MRLN;ADIPOQ
GO_Biological_Process_2021,,negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,TICAM2;CD14
GO_Biological_Process_2021,,negative regulation of steroid metabolic process (GO:0045939),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,BMP2;BMP5
GO_Biological_Process_2021,,negative regulation of striated muscle tissue development (GO:0045843),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,BMP4;FGF8
GO_Biological_Process_2021,,neuron projection arborization (GO:0140058),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NLGN1;ZNF365
GO_Biological_Process_2021,,nose development (GO:0043584),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SIX4;PROX1
GO_Biological_Process_2021,,parallel actin filament bundle assembly (GO:0030046),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SPIRE1;ESPN
GO_Biological_Process_2021,,peptide transport (GO:0015833),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CLEC4M;CDH17
GO_Biological_Process_2021,,phospholipase C-activating dopamine receptor signaling pathway (GO:0060158),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,DRD2;DRD5
GO_Biological_Process_2021,,positive regulation of adenylate cyclase activity (GO:0045762),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CACNA1C;DRD5
GO_Biological_Process_2021,,positive regulation of amyloid-beta clearance (GO:1900223),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,LRP1;APOE
GO_Biological_Process_2021,,positive regulation of blood circulation (GO:1903524),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,HRC;ATP1A2
GO_Biological_Process_2021,,positive regulation of cAMP-mediated signaling (GO:0043950),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,FFAR4;SCTR
GO_Biological_Process_2021,,positive regulation of catecholamine secretion (GO:0033605),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,GDNF;VIP
GO_Biological_Process_2021,,positive regulation of fibroblast apoptotic process (GO:2000271),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SFRP1;TP63
GO_Biological_Process_2021,,positive regulation of gliogenesis (GO:0014015),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,IL6;TNF
GO_Biological_Process_2021,,positive regulation of hormone metabolic process (GO:0032352),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SLCO1C1;EGR1
GO_Biological_Process_2021,,positive regulation of humoral immune response (GO:0002922),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ACOD1;CCR7
GO_Biological_Process_2021,,positive regulation of icosanoid secretion (GO:0032305),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CYP4F2;CYP4A11
GO_Biological_Process_2021,,positive regulation of interleukin-23 production (GO:0032747),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CSF2;IFNG
GO_Biological_Process_2021,,positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,YAP1;FOXA1
GO_Biological_Process_2021,,positive regulation of IRE1-mediated unfolded protein response (GO:1903896),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,AGR2;DAB2IP
GO_Biological_Process_2021,,positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SCIMP;SASH1
GO_Biological_Process_2021,,positive regulation of mast cell activation (GO:0033005),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NR4A3;CRLF2
GO_Biological_Process_2021,,positive regulation of NK T cell activation (GO:0051135),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,IL23R;IL12B
GO_Biological_Process_2021,,positive regulation of phospholipid biosynthetic process (GO:0071073),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NR1H4;HTR2A
GO_Biological_Process_2021,,positive regulation of receptor catabolic process (GO:2000646),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,PCSK9;APOE
GO_Biological_Process_2021,,positive regulation of striated muscle contraction (GO:0045989),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CHGA;KCNQ1
GO_Biological_Process_2021,,positive regulation of T-helper 17 cell differentiation (GO:2000321),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,IL23R;IL12B
GO_Biological_Process_2021,,positive regulation of type I interferon-mediated signaling pathway (GO:0060340),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ZBP1;WNT5A
GO_Biological_Process_2021,,positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ABCD2;PLA2G3
GO_Biological_Process_2021,,positive regulation of voltage-gated calcium channel activity (GO:1901387),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,STAC;CACNA2D1
GO_Biological_Process_2021,,protein localization to basolateral plasma membrane (GO:1903361),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CAV1;LIN7A
GO_Biological_Process_2021,,purine ribonucleoside metabolic process (GO:0046128),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,NT5C1A;NT5C1B-RDH14
GO_Biological_Process_2021,,purine-containing compound metabolic process (GO:0072521),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,TTR;MACROD2
GO_Biological_Process_2021,,regulation of aldosterone biosynthetic process (GO:0032347),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,BMP2;BMP5
GO_Biological_Process_2021,,regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,GJA5;SCN2B
GO_Biological_Process_2021,,regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,KCNQ1;KCNA5
GO_Biological_Process_2021,,regulation of blood-brain barrier permeability (GO:1905603),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,SH3GL2;TJP3
GO_Biological_Process_2021,,regulation of calcidiol 1-monooxygenase activity (GO:0060558),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,IFNG;TNF
GO_Biological_Process_2021,,regulation of cardiac muscle cell membrane potential (GO:0086036),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,FXYD1;TRDN
GO_Biological_Process_2021,,regulation of cGMP-mediated signaling (GO:0010752),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,PDE11A;PDE10A
GO_Biological_Process_2021,,regulation of cilium beat frequency (GO:0003356),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,ODAD2;CFAP206
GO_Biological_Process_2021,,regulation of cortisol biosynthetic process (GO:2000064),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,BMP2;BMP5
GO_Biological_Process_2021,,regulation of entry of bacterium into host cell (GO:2000535),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CXCL8;CAV1
GO_Biological_Process_2021,,regulation of extracellular matrix assembly (GO:1901201),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,EMILIN1;AGT
GO_Biological_Process_2021,,regulation of glial cell apoptotic process (GO:0034350),02岿 07老,0.423296244,0.827717317,0,0,1.60030015,1.37575084,CCL2;DLL1
